category,nominee,artist,workers,name,year,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,decade,duration_s
Rock Performance By A Duo Or Group With Vocals,Resistance,['Muse'],,Resistance,2009,9.16,6.16,46.7,346693,77.4,28.9,10.8,-656.9,63,4.8500000000000005,135.006,2000,346.693
Rock Song,Little Lion Man,"['Dave Petrovic', 'Tonight Alive']",,Little Lion Man,2011,55.3,0.197,58.8,233147,69.8,0.00801,11.4,-404.7,56,4.44,129.95,2010,233.147
Instrumental Arrangement With Vocalist(s),Baby,"['Ludacris', 'Justin Bieber']",,Baby,2010,53.5,4.01,72.8,214240,85.9,0.0,11.1,-523.7,78,13.69999999999999,65.043,2010,214.24
Country Performance By A Duo Or Group With Vocals,Free,['Zac Brown Band'],,Free,2008,28.2,24.0,45.3,228653,41.2,0.021,10.1,-753.9,60,2.76,75.752,2000,228.653
Country Performance By A Duo Or Group With Vocals,Where Rainbows Never Die,['The Steeldrivers'],,Where Rainbows Never Die,2010,36.5,92.1,60.3,229880,34.1,0.314,10.2,-889.2000000000003,63,2.64,113.452,2010,229.88
Male Country Vocal Performance,Cryin' For Me (Wayman's Song),['Toby Keith'],,Cryin' for Me (Wayman's Song),2009,26.1,36.2,51.0,285507,39.8,0.1389999999999999,11.2,-768.5,43,2.8400000000000003,156.08,2000,285.507
Male Country Vocal Performance,Gettin' You Home,['Chris Young'],,Gettin' You Home,2009,53.1,44.0,63.9,212133,67.8,0.000145,22.1,-502.0,63,2.78,106.966,2000,212.133
Country Collaboration With Vocal,Hillbilly Bone,"['Trace Adkins', 'Blake Shelton']",,Hillbilly Bone,2010,91.2,5.58,60.3,224907,94.6,0.0065099999999999,11.4,-417.2,49,4.63,144.019,2010,224.907
Country Song,If I Die Young,['The Band Perry'],,If I Die Young,2010,36.2,34.8,60.6,222773,49.70000000000001,0.0,27.500000000000004,-661.1000000000001,68,2.77,130.739,2010,222.773
Country Performance By A Duo Or Group With Vocals,Elizabeth,['Ghost'],,Elizabeth,2010,51.0,5.489999999999999,51.4,241107,92.1,0.0117,23.6,-452.9,45,4.96,127.965,2010,241.107
Country Performance By A Duo Or Group With Vocals,Little White Church,['Little Big Town'],,Little White Church,2010,81.6,13.0,66.7,186224,87.8,0.0,16.0,-479.7,55,4.45,107.024,2010,186.224
Male Country Vocal Performance,'Til Summer Comes Around,['Keith Urban'],,'Til Summer Comes Around,2009,30.8,59.3,56.99999999999999,331467,62.9,0.0136,77.0,-760.8,41,3.31,127.907,2000,331.467
Gospel Song,Beautiful Things,['Gungor'],,Beautiful Things,2010,16.2,5.0,55.8,310293,40.8,1.3,12.5,-823.5,53,2.53,82.021,2010,310.293
Gospel Song,Better Than A Hallelujah,['Amy Grant'],,Better Than A Hallelujah,2010,50.1,47.3,61.6,222397,48.8,0.0053399999999999,10.6,-751.3,46,2.65,75.0,2010,222.397
Gospel Song,Our God,['Chris Tomlin'],,Our God,2010,21.6,0.998,50.9,285160,77.8,0.0,19.0,-360.8,63,2.95,105.066,2010,285.16
Gospel Performance,Nobody Greater,['VaShawn Mitchell'],,Nobody Greater,2011,59.5,23.3,61.3,369160,66.5,0.025,6.18,-643.8,52,8.9,143.856,2010,369.16
Gospel Performance,He Wants It All,['Forever Jones'],,He Wants It All,2010,29.7,51.1,49.6,207800,28.000000000000004,0.0,9.8,-1116.2,47,4.34,83.97,2010,207.8
Music Video/Short Form,Bad Romance,['Halestorm'],,Bad Romance,2011,68.2,1.28,54.50000000000001,248400,92.7,0.000233,36.70000000000001,-473.60000000000014,65,7.06,124.061,2010,248.4
Female Pop Vocal Performance,Bad Romance,['Halestorm'],,Bad Romance,2011,68.2,1.28,54.50000000000001,248400,92.7,0.000233,36.70000000000001,-473.60000000000014,65,7.06,124.061,2010,248.4
Pop Collaboration With Vocals,California Gurls,"['Katy Perry', 'Snoop Dogg']",,California Gurls,2010,40.3,0.38,78.8,234653,75.3,0.0,18.0,-371.0,64,5.36,125.005,2010,234.653
Pop Collaboration With Vocals,California Gurls,"['Katy Perry', 'Snoop Dogg']",,California Gurls,2012,42.5,0.446,79.1,234653,75.4,0.0,16.3,-372.9,73,5.69,125.014,2010,234.653
Pop Performance By A Duo Or Group With Vocals,Misery,['Maroon 5'],,Misery,2010,72.6,0.0315,70.4,216200,81.0,0.0,21.6,-487.4,62,4.25,102.98,2010,216.2
Pop Performance By A Duo Or Group With Vocals,Misery,['Maroon 5'],,Misery,2010,71.1,0.0306999999999999,70.3,216200,81.1,0.0,19.9,-487.3,57,4.23,102.979,2010,216.2
Pop Performance By A Duo Or Group With Vocals,Misery,['Maroon 5'],,Misery,2011,71.9,0.0315,70.5,216200,80.8,0.0,21.6,-487.4,45,4.2700000000000005,102.98,2010,216.2
Pop Performance By A Duo Or Group With Vocals,The Only Exception,['Paramore'],,The Only Exception,2009,20.9,14.4,45.2,267653,56.3,0.0,14.3,-660.7,71,2.72,137.715,2000,267.653
Pop Performance By A Duo Or Group With Vocals,Babyfather,['Sade'],,Babyfather,2010,74.4,3.88,76.0,278640,59.7,0.00494,8.35,-947.9,49,3.55,137.99200000000002,2010,278.64
Male Pop Vocal Performance,Haven't Met You Yet,['Michael Bublé'],,Haven't Met You Yet,2009,79.6,15.2,61.5,244587,73.3,0.0,10.9,-480.8,73,3.35,122.58,2000,244.587
Male Pop Vocal Performance,This Is It,['Michael Jackson'],,This Is It,2009,56.00000000000001,60.4,63.6,216787,64.8,0.0147999999999999,7.199999999999999,-571.6,54,3.3000000000000003,96.883,2000,216.787
Male Pop Vocal Performance,Whataya Want From Me,['Adam Lambert'],,Whataya Want from Me,2009,44.5,0.7060000000000001,44.0,227320,68.3,0.0,5.93,-473.2000000000001,64,4.89,185.948,2000,227.32
Metal Performance,World Painted Blood,['Slayer'],,World Painted Blood,2009,12.6,0.0247,47.6,353133,99.4,15.2,7.93,-319.0,51,17.5,92.865,2000,353.133
Female Pop Vocal Performance,Chasing Pirates,['Norah Jones'],,Chasing Pirates,2009,76.0,54.7,85.0,160907,46.8,6.67,10.6,-909.0,56,3.9,106.974,2000,160.907
Female Pop Vocal Performance,Teenage Dream,['Katy Perry'],,Teenage Dream,2010,59.1,1.62,71.9,227741,79.8,0.000234,13.4,-458.2,66,3.61,120.011,2010,227.741
Female Pop Vocal Performance,Teenage Dream,['Katy Perry'],,Teenage Dream,2012,60.5,1.32,71.9,227760,80.4,0.0003019999999999,13.900000000000002,-458.1,69,3.55,119.999,2010,227.76
Female Pop Vocal Performance,Teenage Dream,['Katy Perry'],,Teenage Dream,2010,59.1,1.62,71.9,227741,79.8,0.000234,13.4,-458.2,43,3.61,120.011,2010,227.741
Best Short Form Music Video,Life In Technicolor II,['Coldplay'],"Dougal Wilson, video director; Matthew Fone, video producer",Life in Technicolor ii,2008,27.800000000000004,0.158,47.2,245100,90.9,0.00516,24.8,-707.3000000000001,46,3.91,131.05100000000002,2000,245.1
Best Rock Performance By A Duo Or Group With Vocals,Life In Technicolor II,['Coldplay'],,Life in Technicolor ii,2008,27.800000000000004,0.158,47.2,245100,90.9,0.00516,24.8,-707.3000000000001,46,3.91,131.05100000000002,2000,245.1
Best Short Form Music Video,Wrong,['Depeche Mode'],"Patrick Daughters, video director; Jonathan Lia, video producer",Wrong,2009,24.2,16.69999999999999,51.8,193680,87.6,0.0,24.7,-327.6,58,3.5000000000000004,81.885,2000,193.68
Best Instrumental Composition,Married Life,['Michael Giacchino'],Married Life,Married Life,2009,11.2,97.0,27.800000000000004,250573,6.75,73.2,8.12,-2094.6000000000004,63,4.0,82.626,2000,250.573
Best Gospel Performance,Free To Be Me,['Francesca Battistelli'],,Free to Be Me,2008,49.6,8.51,43.8,208707,73.2,0.0,9.48,-476.7000000000001,50,4.21,167.94,2000,208.707
Best Country Collaboration With Vocals,Down The Road,"['Mac McAnally', 'Kenny Chesney']",,Down the Road,2008,46.9,43.1,62.1,181333,54.89999999999999,0.0,10.4,-945.0,44,4.01,77.683,2000,181.333
Best Male Country Vocal Performance,People Are Crazy,['Billy Currington'],,People Are Crazy,2008,36.0,21.3,65.1,231360,69.9,0.0265,12.0,-500.6,65,2.65,141.938,2000,231.36
Best Male Country Vocal Performance,People Are Crazy,['Billy Currington'],,People Are Crazy,2011,37.3,24.2,65.7,231507,70.2,0.0807,13.5,-500.8,50,2.68,141.96200000000005,2010,231.507
Best Male Country Vocal Performance,People Are Crazy,['Billy Currington'],,People Are Crazy,2008,36.1,22.9,65.7,232053,71.4,0.0744,12.7,-498.60000000000014,43,2.65,141.969,2000,232.053
Best Male Country Vocal Performance,High Cost Of Living,['Jamey Johnson'],,High Cost Of Living,2008,39.6,1.14,62.8,345120,60.1,0.00263,32.0,-703.6,62,3.68,86.006,2000,345.12
Best Male Country Vocal Performance,Sweet Thing,['Keith Urban'],,Sweet Thing,2009,65.1,19.0,62.1,228187,88.8,0.0017,15.1,-619.9,47,4.43,102.986,2000,228.187
Best Female Country Vocal Performance,Dead Flowers,['Miranda Lambert'],,Dead Flowers,2009,48.5,23.4,51.4,239760,66.0,0.00248,9.79,-457.9,42,3.12,171.895,2000,239.76
Best Female Country Vocal Performance,Just A Dream,['Nelly'],,Just A Dream,2010,10.3,4.21,53.1,237800,75.2,0.0,12.0,-616.1,74,3.05,89.917,2010,237.8
Best Female Country Vocal Performance,Just A Dream,['Nelly'],,Just A Dream,2010,11.5,4.44,46.1,237987,74.8,0.0,12.5,-612.2,45,3.3000000000000003,180.063,2010,237.987
Best Rap Song,D.O.A. (Death Of Auto-Tune),['JAY-Z'],,D.O.A. (Death Of Auto-Tune),2009,49.20000000000001,3.42,56.89999999999999,256387,86.9,0.0,7.180000000000001,-543.2,53,21.7,86.62,2000,256.387
Best Rap Solo Performance,D.O.A. (Death Of Auto-Tune),['JAY-Z'],,D.O.A. (Death Of Auto-Tune),2009,49.20000000000001,3.42,56.89999999999999,256387,86.9,0.0,7.180000000000001,-543.2,53,21.7,86.62,2000,256.387
Best Rap Song,Run This Town,"['Rihanna', 'Kanye West', 'JAY-Z']",Run This Town,Run This Town,2009,44.1,28.1,63.2,267520,92.4,0.0,26.3,-180.2,72,29.0,86.844,2000,267.52
Best Rap Song,Run This Town,"['Rihanna', 'Kanye West', 'JAY-Z']",Run This Town,Run This Town,2010,42.8,32.29999999999999,59.1,268013,92.1,0.0,30.2,-178.7,52,31.3,86.80799999999998,2010,268.013
Best Rap/Sung Collaboration,Run This Town,"['Rihanna', 'Kanye West', 'JAY-Z']",,Run This Town,2009,44.1,28.1,63.2,267520,92.4,0.0,26.3,-180.2,72,29.0,86.844,2000,267.52
Best Rap/Sung Collaboration,Run This Town,"['Rihanna', 'Kanye West', 'JAY-Z']",,Run This Town,2010,42.8,32.29999999999999,59.1,268013,92.1,0.0,30.2,-178.7,52,31.3,86.80799999999998,2010,268.013
Best Rap/Sung Collaboration,Knock You Down,"['Kanye West', 'Keri Hilson', 'Ne-Yo']",,Knock You Down,2009,64.5,0.952,58.8,326187,87.7,0.0,17.1,-478.0,65,16.0,155.165,2000,326.187
Best Rap/Sung Collaboration,I'm On A Boat,"['The Lonely Island', 'T-Pain']",,I'm On A Boat,2009,65.3,4.65,62.3,156267,87.1,0.0,11.1,-240.3,59,23.9,150.079,2000,156.267
Best Rap/Sung Collaboration,Dead And Gone,"['Justin Timberlake', 'T.I.']",,Dead And Gone,2008,47.0,4.02,71.3,299747,74.6,0.0,60.1,-499.0,69,25.9,135.02100000000002,2000,299.747
Best Country Collaboration With Vocals,I Told You So,['Randy Travis'],,I Told You So,1987,27.3,18.2,61.5,219507,34.7,0.0,12.5,-959.6,53,2.59,78.994,1980,219.507
Best Country Collaboration With Vocals,I Told You So,['Randy Travis'],,I Told You So,2010,22.5,34.9,63.3,219947,32.5,0.0,11.4,-905.0,49,2.68,79.079,2010,219.947
Best Female Country Vocal Performance,White Horse,['Taylor Swift'],,White Horse,2008,22.3,30.5,57.8,234427,34.0,0.0,10.4,-802.7,60,2.64,92.702,2000,234.427
Best Female Country Vocal Performance,White Horse,['Taylor Swift'],,White Horse,2008,19.5,30.2,58.5,234440,34.599999999999994,0.0,10.2,-801.4,50,2.56,92.564,2000,234.44
Best Rap Performance By A Duo Or Group,Make Her Say,"['Kid Cudi', 'Common', 'Kanye West']",,Make Her Say,2009,45.6,24.5,93.0,216413,71.2,0.00148,11.6,-515.6000000000001,57,6.660000000000001,99.054,2000,216.413
Best Rap Performance By A Duo Or Group,Make Her Say,"['Kid Cudi', 'Common', 'Kanye West']",,Make Her Say,2009,45.6,24.5,93.0,216413,71.2,0.00148,11.6,-515.6000000000001,52,6.660000000000001,99.054,2000,216.413
Best Country Performance By A Duo Or Group With Vocals,Chicken Fried,['Zac Brown Band'],,Chicken Fried,2008,80.7,64.5,56.60000000000001,238147,71.3,0.0,11.4,-425.0,77,4.17,169.864,2000,238.147
Best Country Performance By A Duo Or Group With Vocals,Here Comes Goodbye,['Rascal Flatts'],,Here Comes Goodbye,2009,18.1,42.0,43.1,243787,58.4,0.0,14.2,-602.5,42,3.36,146.17600000000004,2000,243.787
Best Country Performance By A Duo Or Group With Vocals,It Happens,['Sugarland'],,It Happens,2008,74.8,0.631,64.1,181253,72.4,0.00708,7.24,-384.3,47,4.83,89.971,2000,181.253
Best Male R&B Vocal Performance,The Point Of It All,['Anthony Hamilton'],,The Point Of It All,2008,40.3,73.1,67.2,230240,45.7,0.000203,11.8,-671.6,55,7.81,117.836,2000,230.24
Best Male R&B Vocal Performance,Sobeautiful,['Musiq Soulchild'],,sobeautiful,2008,21.0,6.5600000000000005,68.9,291133,56.2,0.0,8.85,-704.8,59,6.370000000000001,133.987,2000,291.133
Best Male R&B Vocal Performance,Under,['Pleasure P'],,Under,2009,47.4,20.200000000000003,67.5,231160,67.8,0.000149,14.4,-715.1,49,6.25,119.986,2000,231.16
Best R&B Song,Under,['Pleasure P'],,Under,2009,47.4,20.200000000000003,67.5,231160,67.8,0.000149,14.4,-715.1,49,6.25,119.986,2000,231.16
Best Female R&B Vocal Performance,It Kills Me,['Melanie Fiona'],,It Kills Me,2009,47.9,22.8,61.8,250413,76.4,0.0,9.72,-437.5,50,4.109999999999999,107.452,2000,250.413
Best Female R&B Vocal Performance,That Was Then,['Lalah Hathaway'],,That Was Then,2008,38.4,47.9,61.7,310307,41.5,0.000936,5.04,-846.6000000000001,41,4.8,140.08,2000,310.307
Best Rap Song,Best I Ever Had,['Drake'],,Best I Ever Had,2009,55.8,19.0,39.5,257690,92.2,0.0,13.4,-217.6,73,37.5,162.361,2000,257.69
Best Rap Song,Best I Ever Had,['Drake'],,Best I Ever Had,2010,60.5,9.51,43.1,258760,89.4,0.0,18.8,-267.3,63,33.0,162.161,2010,258.76
Best Rap Solo Performance,Best I Ever Had,['Drake'],,Best I Ever Had,2009,55.8,19.0,39.5,257690,92.2,0.0,13.4,-217.6,73,37.5,162.361,2000,257.69
Best Rap Solo Performance,Best I Ever Had,['Drake'],,Best I Ever Had,2010,60.5,9.51,43.1,258760,89.4,0.0,18.8,-267.3,63,33.0,162.161,2010,258.76
Best Rock Song,The Fixer,['Pearl Jam'],,The Fixer,2009,89.4,0.00794,51.5,177560,93.4,0.47,32.7,-507.9,56,3.71,152.24,2000,177.56
Best Rock Song,21 Guns,['Green Day'],,21 Guns,2009,41.6,5.18,26.8,321093,74.2,0.0,62.6,-493.9,76,3.55,159.779,2000,321.093
Best Rock Performance By A Duo Or Group With Vocals,21 Guns,['Green Day'],,21 Guns,2009,41.6,5.18,26.8,321093,74.2,0.0,62.6,-493.9,76,3.55,159.779,2000,321.093
Best Traditional R&B Vocal Performance,At Last,['Beyoncé'],,At Last,2008,31.8,66.6,26.0,180707,26.0,0.447,17.5,-1066.9,52,3.29,172.655,2000,180.707
Best Rap Performance By A Duo Or Group,Crack A Bottle,"['Dr. Dre', '50 Cent', 'Eminem']",,Crack A Bottle,2009,39.1,8.64,51.6,297520,87.4,0.0,17.299999999999997,-257.1,69,18.6,169.56099999999995,2000,297.52
Best Rap Performance By A Duo Or Group,Crack A Bottle,"['Dr. Dre', '50 Cent', 'Eminem']",,Crack A Bottle,2009,39.1,8.64,51.6,297520,87.4,0.0,17.299999999999997,-257.1,48,18.6,169.56099999999995,2000,297.52
Best Rap Performance By A Duo Or Group,Crack A Bottle,"['Dr. Dre', '50 Cent', 'Eminem']",,Crack A Bottle,2009,39.1,8.64,51.6,297520,87.4,0.0,17.299999999999997,-257.1,46,18.6,169.56099999999995,2000,297.52
Best Rap Solo Performance,Beautiful,['Eminem'],,Beautiful,2009,46.7,25.1,72.7,392827,69.6,0.0,7.26,-447.2000000000001,70,7.06,132.077,2000,392.827
Best Rap Solo Performance,Beautiful,['Eminem'],,Beautiful,2009,46.7,25.1,72.7,392827,69.6,0.0,7.26,-447.2000000000001,51,7.06,132.077,2000,392.827
Best Rap Solo Performance,Beautiful,['Eminem'],,Beautiful,2009,46.7,25.1,72.7,392827,69.6,0.0,7.26,-447.2000000000001,48,7.06,132.077,2000,392.827
Best R&B Performance By A Duo Or Group With Vocals,Blame It,"['T-Pain', 'Jamie Foxx']",,Blame It,2008,36.2,7.82,67.3,289747,61.4,0.0,13.900000000000002,-542.6,65,10.3,176.05200000000005,2000,289.747
Best Metal Performance,Dissident Aggressor,['Judas Priest'],,Dissident Aggressor,1977,16.8,0.746,24.6,186093,97.9,19.9,86.5,-506.50000000000006,41,19.7,103.039,1970,186.093
Best Hard Rock Performance,Check My Brain,['Alice In Chains'],,Check My Brain,2009,30.4,0.000328,44.1,237907,84.5,5.33,72.3,-331.5,58,4.62,113.989,2000,237.907
Best Hard Rock Performance,What I've Done,['Linkin Park'],,What I've Done,2007,28.7,1.41,62.3,205613,93.0,0.000164,13.8,-528.5,77,3.24,120.119,2000,205.613
Best Hard Rock Performance,The Unforgiven III,['Metallica'],,The Unforgiven III,2008,9.23,0.203,29.8,466587,76.6,0.0003839999999999,11.7,-348.5,52,3.47,121.555,2000,466.587
Best Hard Rock Performance,Burn It To The Ground,['Nickelback'],,Burn It to the Ground,2008,60.0,0.0247,61.7,212347,92.2,38.8,36.3,-347.40000000000003,71,7.439999999999999,132.059,2000,212.347
Best Hard Rock Performance,War Machine,['AC/DC'],,War Machine,2008,53.1,0.00485,51.8,189787,71.8,24.4,25.0,-435.50000000000006,61,3.43,127.593,2000,189.787
Best Female R&B Vocal Performance,"Lions, Tigers & Bears",['Jazmine Sullivan'],,"Lions, Tigers & Bears",2008,40.7,7.88,57.60000000000001,251200,51.5,0.0,11.8,-617.8,49,2.95,95.406,2000,251.2
Best Female R&B Vocal Performance,Single Ladies (Put A Ring On It),['Beyoncé'],,Single Ladies (Put a Ring on It),2008,27.200000000000003,3.83,42.6,193213,58.4,0.0,18.8,-529.2999999999998,69,29.6,193.437,2000,193.213
Best Female R&B Vocal Performance,Single Ladies (Put A Ring On It),['Beyoncé'],,Single Ladies (Put a Ring on It),2008,27.200000000000003,3.83,42.6,193213,58.4,0.0,18.8,-529.2999999999998,65,29.6,193.437,2000,193.213
Best R&B Performance By A Duo Or Group With Vocals,Higher Ground,['Thunder'],,Higher Ground,2010,40.8,0.5910000000000001,40.5,429708,80.9,0.0119,27.800000000000004,-758.2000000000002,5,3.76,84.845,2010,429.708
Best Solo Rock Vocal Performance,Dreamer,['Isbells'],,Dreamer,2009,42.6,74.8,63.2,263425,37.1,3.0,12.2,-1311.5,58,4.03,153.998,2000,263.425
Best Pop Collaboration With Vocals,"Baby, It's Cold Outside",['Lady A'],,"Baby, It's Cold Outside",2009,36.70000000000001,71.5,43.20000000000001,214173,54.50000000000001,0.0,27.500000000000004,-754.8999999999999,47,4.41,138.662,2000,214.173
Best Pop Collaboration With Vocals,Breathe,"['Colbie Caillat', 'Taylor Swift']",,Breathe,2008,17.0,37.3,49.8,263987,48.6,0.0,11.3,-738.3999999999999,52,2.73,147.952,2000,263.987
Best Pop Collaboration With Vocals,Breathe,"['Colbie Caillat', 'Taylor Swift']",,Breathe,2008,18.4,37.9,50.5,263973,48.2,0.0,11.3,-737.2,51,2.76,73.975,2000,263.973
Best Pop Collaboration With Vocals,Breathe,"['Colbie Caillat', 'Taylor Swift']",,Breathe,2008,17.4,37.0,49.1,264960,47.5,0.0,11.8,-740.5,56,2.68,147.988,2000,264.96
Best Rock Instrumental Performance,A Day In The Life,['Greensky Bluegrass'],,A Day In The Life,2010,42.1,44.3,25.9,251973,65.1,0.000816,82.5,-735.5,46,3.17,83.994,2010,251.973
Best Metal Performance,Set To Fail,['Lamb of God'],,Set To Fail,2009,29.0,0.0028799999999999,49.4,226493,99.5,0.718,14.6,-186.8,40,14.7,112.714,2000,226.493
Best Male Pop Vocal Performance,Make It Mine,['Jason Mraz'],,Make It Mine,2008,64.1,16.399999999999988,66.4,187773,79.4,0.0,15.9,-519.8000000000001,47,4.81,149.94899999999996,2000,187.773
Best Pop Instrumental Performance,The Fire,"['The Roots', 'John Legend']",,The Fire,2010,33.7,17.7,67.0,221067,95.6,0.00365,72.6,-438.1,57,16.0,173.96599999999995,2010,221.067
Best Pop Performance By A Duo Or Group With Vocals,Never Say Never,['The Fray'],,Never Say Never,2009,26.200000000000003,56.8,23.0,256613,49.20000000000001,0.0008179999999999,17.599999999999998,-576.7,69,3.17,160.139,2000,256.613
Best Pop Performance By A Duo Or Group With Vocals,Kids,['MGMT'],,Kids,2007,17.2,0.0759999999999899,45.1,302840,93.1,0.49,36.1,-387.1,78,7.19,122.961,2000,302.84
Best Pop Performance By A Duo Or Group With Vocals,Kids,['MGMT'],,Kids,2005,40.8,0.023,53.0,331307,80.0,1.23,37.8,-692.6,43,2.98,122.012,2000,331.307
Best Pop Performance By A Duo Or Group With Vocals,I Gotta Feeling,['Black Eyed Peas'],,I Gotta Feeling,2009,61.0,8.73,74.3,289133,76.6,0.0,50.9,-637.5,73,2.65,127.96,2000,289.133
Best Male Pop Vocal Performance,This Time,['John Legend'],,This Time,2008,10.4,76.7,54.1,263707,32.800000000000004,0.0,12.5,-791.9,45,2.89,122.117,2000,263.707
Best Female Pop Vocal Performance,Hometown Glory,['Adele'],,Hometown Glory,2008,21.3,96.2,45.1,269227,34.0,0.00304,10.3,-851.7999999999998,59,3.68,122.544,2000,269.227
Best Female Pop Vocal Performance,Hot N Cold,['Katy Perry'],,Hot N Cold,2008,86.1,0.00795,70.6,220227,84.1,0.0,6.88,-395.6,66,4.18,132.032,2000,220.227
Best Female Pop Vocal Performance,Hot N Cold,['Katy Perry'],,Hot N Cold,2008,86.1,0.00795,70.6,220227,84.1,0.0,6.88,-395.6,45,4.18,132.032,2000,220.227
Best Female Pop Vocal Performance,Hot N Cold,['Katy Perry'],,Hot N Cold,2008,85.6,0.0081,70.2,223227,83.9,0.0,7.199999999999999,-399.2,52,4.390000000000001,132.007,2000,223.227
Best Female Pop Vocal Performance,Halo,['Beyoncé'],,Halo,2008,47.2,27.200000000000003,50.8,261640,72.0,0.0,5.63,-590.8000000000001,77,6.279999999999999,79.983,2000,261.64
Best Female Pop Vocal Performance,Halo,['Beyoncé'],,Halo,2008,47.2,27.200000000000003,50.8,261640,72.0,0.0,5.63,-590.8000000000001,65,6.279999999999999,79.983,2000,261.64
Best Gospel Song,City On Our Knees,['TobyMac'],,City On Our Knees,2010,48.2,8.09,50.7,266547,77.0,0.0,21.4,-501.8,48,4.24,155.945,2010,266.547
Best Pop Collaboration With Vocals,Lucky,"['Jason Mraz', 'Colbie Caillat']",,Lucky,2008,72.1,29.6,62.3,191360,41.7,0.0,13.5,-869.9,76,3.54,130.032,2000,191.36
Best Pop Performance By A Duo Or Group With Vocals,We Weren't Born To Follow,['Bon Jovi'],,We Weren't Born To Follow,2009,71.6,0.125,50.0,243493,84.7,0.0,8.75,-422.2000000000001,54,4.17,125.964,2000,243.493
Song Of The Year,Poker Face,['Lady Gaga'],,Poker Face,2008,78.7,11.8,85.1,237200,80.6,0.000164,12.1,-462.0,72,7.870000000000001,118.999,2000,237.2
Song Of The Year,Poker Face,['Lady Gaga'],,Poker Face,2009,78.7,11.8,85.1,237200,80.6,0.000164,12.1,-462.0,54,7.870000000000001,118.999,2000,237.2
